7730.15161133,8997.23193359,22096.1312256,15040.8682861,996.926879883
20317.776123,6030.76586914,31705.0246582,19130.7467041,1441.02026367
21511.2155762,5978.32995605,33014.3280029,19624.3358154,1500.17114258
21511.2155762,5978.32995605,33014.3280029,19624.3358154,1500.17114258
13041.642334,5103.98718262,22287.5952148,17147.1196289,1012.29907227
13041.642334,5103.98718262,22287.5952148,17147.1196289,1012.29907227
23380.4824219,10836.4753418,44745.9074707,36116.9481201,2032.93066406
21961.7479248,10859.7729492,43413.8774414,36348.0349121,1972.30053711
21961.7479248,10859.7729492,43413.8774414,36348.0349121,1972.30053711
21961.7479248,10859.7729492,43413.8774414,36348.0349121,1972.30053711
21961.7479248,10859.7729492,43413.8774414,36348.0349121,1972.30053711
21961.7479248,10859.7729492,43413.8774414,36348.0349121,1972.30053711
23357.9455566,11059.9696045,44986.9620361,36855.8916016,2043.95581055
23357.9455566,11059.9696045,44986.9620361,36855.8916016,2043.95581055
29086.8221436,12340.0230713,51464.2713623,40760.5072021,2339.03637695
29086.8221436,12340.0230713,51464.2713623,40760.5072021,2339.03637695
29127.9268799,12462.0651855,53076.1390381,40762.442627,2411.89648438
31058.019043,12705.2548828,53798.0931396,41446.956665,2445.13293457
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28247.1018066,11071.7329102,46527.9714355,39067.3682861,2114.63256836
28596.37146,11344.3557129,51468.8803711,37767.6964111,2338.93383789
24249.7745361,10124.8046875,40809.5368652,32619.206543,1854.60974121
24249.7745361,10124.8046875,40809.5368652,32619.206543,1854.60974121
24644.138916,10563.8728027,41411.0869141,33910.0358887,1882.01623535
24644.138916,10563.8728027,41411.0869141,33910.0358887,1882.01623535
24644.138916,10563.8728027,41411.0869141,33910.0358887,1882.01623535
16676.9676514,9561.32678223,35051.8868408,32604.8747559,1591.77734375
6324.07543945,6175.29858398,16470.5562744,21637.944458,743.499389648
31822.489624,12650.1745605,54951.1889648,41656.5943604,2497.54321289
31822.489624,12650.1745605,54951.1889648,41656.5943604,2497.54321289
31822.489624,12650.1745605,54951.1889648,41656.5943604,2497.54321289
