7975.03076172,9439.88525391,23228.6276855,16119.2727051,1046.6875
21558.604248,6486.88623047,33790.838623,21060.5671387,1535.75170898
22359.4611816,6342.04125977,34509.7578125,21283.2348633,1568
22359.4611816,6342.04125977,34509.7578125,21283.2348633,1568
14050.5422363,5587.99755859,24269.2700195,19290.7387695,1102.17358398
14050.5422363,5587.99755859,24269.2700195,19290.7387695,1102.17358398
25651.7497559,11440.3400879,48515.4050293,39308.5581055,2204.08666992
23908.8891602,11473.3513184,46967.4421387,39620.5812988,2133.61621094
23908.8891602,11473.3513184,46967.4421387,39620.5812988,2133.61621094
23908.8891602,11473.3513184,46967.4421387,39620.5812988,2133.61621094
23908.8891602,11473.3513184,46967.4421387,39620.5812988,2133.61621094
23908.8891602,11473.3513184,46967.4421387,39620.5812988,2133.61621094
25559.0959473,11677.1916504,48778.8823242,40172.5698242,2216.1550293
25559.0959473,11677.1916504,48778.8823242,40172.5698242,2216.1550293
30212.5966797,12882.588623,54649.9331055,44423.6506348,2483.75292969
30212.5966797,12882.588623,54649.9331055,44423.6506348,2483.75292969
32510.2114258,13500.8881836,58822.1154785,45514.9736328,2672.97558594
32738.7663574,13297.3283691,57481.3686523,45235.9416504,2612.48950195
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
29522.3962402,11428.267334,48861.0678711,41923.0375977,2220.58935547
31337.4404297,11977.1188965,56094.6000977,41386.5510254,2549.10400391
25543.8259277,10536.498291,43195.0136719,35346.0883789,1962.92773438
25543.8259277,10536.498291,43195.0136719,35346.0883789,1962.92773438
25925.5356445,11010.567627,43950.0578613,36840.2319336,1997.31713867
25925.5356445,11010.567627,43950.0578613,36840.2319336,1997.31713867
25925.5356445,11010.567627,43950.0578613,36840.2319336,1997.31713867
17540.7041016,9976.99633789,37083.6855469,35233.072998,1683.88598633
6695.06420898,6471.63256836,17518.776123,23167.2067871,790.420166016
32740.7216797,13163.1000977,57906.831543,45282.0998535,2631.80664062
32740.7216797,13163.1000977,57906.831543,45282.0998535,2631.80664062
32740.7216797,13163.1000977,57906.831543,45282.0998535,2631.80664062
32740.7216797,13163.1000977,57906.831543,45282.0998535,2631.80664062
32740.7216797,13163.1000977,57906.831543,45282.0998535,2631.80664062
26722.3942871,12568.6633301,47816.8508301,42907.1655273,2173.50268555
26336.5092773,11018.0969238,44327.2084961,37214.748291,2014.74047852
13340.1992188,11269.2817383,33527.739502,16943.0056152,1518.80517578
32069.1772461,11550.5861816,59985.3918457,40716.1853027,2726.59326172
32069.1772461,11550.5861816,59985.3918457,40716.1853027,2726.59326172
63257.4086914,13536.1560059,97510.1674805,46055.5891113,4432.26928711
63257.4086914,13536.1560059,97510.1674805,46055.5891113,4432.26928711
63257.4086914,13536.1560059,97510.1674805,46055.5891113,4432.26928711
31363.9592285,12272.9284668,57195.7451172,43465.5402832,2599.31884766
33753.1472168,12223.8569336,59655.4943848,43230.2148438,2711.140625
33753.1472168,12223.8569336,59655.4943848,43230.2148438,2711.140625
17738.472168,10157.559082,37193.8637695,36337.1040039,1660.13647461
15543.559082,10125.2128906,34543.9709473,36360.6901855,1562.64916992
12722.2497559,6496.11914062,21803.7683105,21803.1098633,988.573242188
23919.0793457,9684.8449707,36278.6772461,32417.7607422,1647.82446289
22885.6447754,9693.25195312,38895.6464844,32194.1318359,1766.96020508
14055.2907715,8259.06884766,29523.3581543,11118.7114258,1339.53466797
